# mkcsvseg -o analysis_ws600/type_weight.csv -ws 600 -rf 1 rawdata/testdata_for_toor.csv
# BEGIN
# index:
# 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,62,62,62
# type:
# int,int,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,enum,enum,enum,enum
# weight:
# 0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
# min:
# 1,300,1.9863767611386898,1.9776385948955038,1.9730839114977379,1.9771727985122682,1.9773052203722203,1.983172617180167,1.988346240375659,1.9808013673405567,1.980996071419863,1.9690050666749948,3.9837711405470344,3.968259383554674,3.974232505462337,4.00027486896136,3.9754689104714727,3.986757623824037,3.988929095273727,3.944465156661904,3.982292264743484,3.9674869506686052,1.9840189910143258,1.9842944907604567,1.9784525874300742,1.983806262236864,1.97634958698711,0.04586944358596891,1.0459033842909533,5.045801362438818,8.045845056165847,10.045785734658585,1.9643345601116107,1.9915935284615172,1.9773603037552367,1.9745964415747173,1.9800771087538471,1.974959263108035,1.9631583092538127,1.972240483472109,1.977600152362752,1.9924749441508522,1.9672122097323574,1.980721109660573,1.974320644332375,1.9895839015871706,1.9791175505734555,1.9714246630175516,1.988892974546845,1.9794486212296045,1.9726717363549664,1.9712520306838526,1.9687917929378067,1.9775626900460286,1.9781111398184408,1.9770664230752863,1.9829469954963777,1.9910098015785282,1.9794629174316818,1.9781806227207281,1.985356848063977,1.9896110960153166,,,,
# max:
# 3000,2700,2.0153648294594797,2.0259052779520226,2.027571652171751,2.029638541915467,2.0316207623112295,2.0237463913327125,2.0218317357883975,2.0334434788771385,2.0133266963803447,2.020645551038129,6.998915909327326,7.003151165306369,6.988838687093226,7.001710316649063,7.009578277704692,6.994093223011952,7.007794551726996,7.001338569557986,6.997482040605166,7.009598702047641,5.992576890842672,6.005622342026759,6.014483535087395,5.993835452849104,6.01318914559633,0.05132201045586229,1.0513619330868427,5.051326734177606,8.051321707424556,10.051343382954766,2.0046698474314453,2.022510352227108,2.022551912949011,2.0245338355875897,2.0220031291242555,2.039599857979658,2.0096517870575856,2.023103113947227,2.018419951483908,2.025875397863296,2.0203527212352466,2.030788991711132,2.0171404277451668,2.030767885213393,2.035636256618543,2.018449309879997,2.0185547077484354,2.0307818284344568,2.0255066247634366,2.020567919826786,2.015632851774258,2.033279487046593,2.0305397704003116,2.0169947682540754,2.0190361996285278,2.019862512611068,2.021003221690571,2.022678877426069,2.021597068775452,2.0206574701849673,,,,
# ave:
# 1500,1499.9997918401332,2.0005371335871045,1.999570093421308,2.0006379320646457,1.9992439715980648,2.001541660354841,2.004789675647441,2.005731719131804,2.009792693096559,1.9970853628548009,1.9971702872785253,5.962161912212993,5.959380279996299,5.961962905659453,5.955498051488362,5.96365347835179,5.954828147727516,5.956526493285319,5.95502941433259,5.959565176704326,5.958375757063608,3.648153509809448,3.644222132953131,3.6486427501288445,3.6338535924071778,3.6473357942543254,0.049388811572282636,1.049453143191774,5.049398717267134,8.04939992025125,10.049417103998918,1.986569467124486,2.005892737493836,2.00046954449903,1.9950516189434335,1.9993969253943085,2.005115292293315,1.992321202984235,1.9949206367718224,1.9942925198270938,2.009298759194034,1.9942049635811339,2.0037469868936784,1.997385418317544,2.010280416016977,2.004151075015156,1.9948862052660317,2.004611611843885,1.9963781108723824,1.9987462942021115,1.994015955697459,1.9924198243425644,2.008239505702907,2.003084409253249,1.9956262619380485,2.001337040725915,2.0024377208994797,1.9994306677828664,2.0031593984152924,2.003010403384468,2.0029078954555746,,,,
# sigma:
# ,693.397252887691,0.006154496758579268,0.011011056145610714,0.014483655424794132,0.011039204246147615,0.012582236603008685,0.009000062712369592,0.007173149942899507,0.010535728381647598,0.006333351143492907,0.012392096125743409,0.7927562457660411,0.8032076698669766,0.7891346698092211,0.7990898004404182,0.7967798062156285,0.7914187791886663,0.8025865608613634,0.8042956823333363,0.7974444439871632,0.8066293739363617,0.7312628695911668,0.7296910834786625,0.7332828820080273,0.725466006938508,0.7310774460970951,0.001107596677802448,0.0011195359952526395,0.0011282988926472927,0.0011179212769898128,0.0011361678727931025,0.00937022024954191,0.006381110565020732,0.00965377119892322,0.013415337406770679,0.009052723737481437,0.014022751088584733,0.012218299971614341,0.010527488594445458,0.007483097654080006,0.006786395059742622,0.010687970739520174,0.01203382349008656,0.009164560256043916,0.008271904231746306,0.012717926044069483,0.011184547599510613,0.0061235919247155084,0.012331556682898773,0.012515160294997963,0.01112885711075868,0.00978123125869836,0.014431682264318567,0.011121487334781448,0.008031105994976945,0.008756260456615823,0.004917819777889438,0.007881205195654816,0.01253431090627117,0.008645149057281993,0.006703875938876681,,,,
# name:
# DataRecordNo,id,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,label|abnormal1,label|abnormal2,label|normal,label|warm-up
# END
195,494,2.002447475313271,2.002437433438032,2.0260435559179126,1.992510700351817,1.9818349443416032,2.0119530047195915,1.99492937040122,2.011787074410917,1.9940757421750235,1.9915939347933218,4.595904695172981,4.5661551406477265,4.595379161716473,4.580665053125669,4.574944245154755,4.580343034346511,4.586306509648938,4.550933102219916,4.589733181771618,4.569921551647824,2.578475786581791,2.580723598597719,2.577333499269146,2.581957717869638,2.590154090718277,0.04775523266682686,1.0478327812872763,5.047721395800451,8.047770391576346,10.047740682442965,1.980946603069854,1.9977636271661818,1.9974156855180467,2.0067518881005157,1.9857295883038186,2.0112724202357035,1.9945279628539738,2.0144279052321985,1.9909720382519622,1.999083916992305,1.997813307197788,2.0067683177500832,1.9984432160164367,2.0148451653165793,2.004211931178347,1.9865773612684423,2.0100904338004395,2.0224556890662315,2.000059388911242,1.983375192037259,1.9842572928559847,1.9894844891083456,1.9938301564979979,1.982811458466763,1.9883619176658507,2.000934543814019,1.9881779477744468,2.013894860571929,2.0105701756014085,2.0044401063923183,0,0,1,1
196,495,2.002542139091554,2.0031557164177074,2.026162453770074,1.9947272045624134,1.983129916508769,2.011461718549734,1.9950355190262485,2.0121864254285753,1.9936184132031598,1.9911300184780494,4.599281567140928,4.568595888874307,4.598107044615498,4.584031457128783,4.578341488488133,4.584806299066527,4.588504711858647,4.554094522827161,4.592220498279806,4.572194700663474,2.5821145405221757,2.5836661676846435,2.580707063530224,2.5850476296647105,2.593306743448875,0.04767031870154875,1.0477458194066167,5.04764101211412,8.0476838440196,10.047660388397462,1.9807618989486668,1.9992323220613566,1.997112583847501,2.006054350429362,1.9866445156885648,2.010737709291922,1.9958093296008057,2.013792981572393,1.9894269734989571,1.998746242696969,1.9965945993175511,2.005821392012575,1.997082949225628,2.0138528814487953,2.0035097798951207,1.9868984326944303,2.009804864239375,2.0218101857115824,2.0003821643085953,1.9826002409149384,1.9837698574650835,1.989915397144797,1.9928940494311715,1.9829068735153361,1.9886074606216417,2.0005421468990163,1.9882613677490508,2.0149203679067513,2.010171882791733,2.0045074220442354,0,0,1,1
197,496,2.00274148052365,2.0036181678556364,2.0252714757937786,1.9952781768596284,1.9826983434782313,2.011976437101902,1.994575131147479,2.0114610741512164,1.9949371405675318,1.9905981693043235,4.602283336875895,4.5714957578424045,4.6011640538612335,4.587358128988903,4.580906537552774,4.5873434506881825,4.5893205551285385,4.557669935173983,4.596893347260819,4.573907990892937,2.5856648489037237,2.587148483582308,2.5847545658116844,2.587066502052521,2.5960515021602224,0.04775447134445625,1.0478279350629696,5.047720449370217,8.04776444504362,10.047742886506432,1.9812059184903394,2.000302806695974,1.9986046487624942,2.006031364050793,1.9867596993675458,2.010257380809861,1.9945749739981495,2.0132866452633134,1.9895208872643286,1.998688670311185,1.9970006750944784,2.0053578076529095,1.9964305051954476,2.0135737106826057,2.0040183666160054,1.9872914234089871,2.0106936739685017,2.0216917508569003,1.999932060442298,1.9816711229986175,1.9828513466361104,1.990899068388519,1.9916724530136432,1.9833936829340795,1.9892645755036578,2.0009640566179905,1.9884910100528175,2.0156787223443597,2.010854420255948,2.004498632750732,0,0,1,1
198,497,2.003281961497176,2.004303309142055,2.0258509074126074,1.9956529037258595,1.9831644419537127,2.0108026709724336,1.9939987342428631,2.010901880566036,1.9936785608492535,1.9905213790129714,4.605959724454933,4.574337092975032,4.6042091669999055,4.590251592371422,4.58486191015816,4.589970588355035,4.592071233181501,4.561739255756911,4.600206080729325,4.5776962309921885,2.587628391387619,2.5915107300750497,2.586018600336074,2.591159786753641,2.597671949172164,0.04775238134098953,1.0478291500127987,5.0477217864531765,8.047764441374065,10.047744279423087,1.9816080798448383,2.000602240702093,1.998714215669181,2.006285728820022,1.9856784577981876,2.01065840992972,1.9942102343539205,2.0122632548304504,1.990852078724895,1.997875439202561,1.996290606670863,2.0047360356590116,1.9965362206498636,2.012854200825893,2.003744359402542,1.988691703666406,2.0103238235336405,2.022806332565315,1.9989826949573233,1.9815163227408277,1.983820553169678,1.992182647893693,1.9916753690988673,1.9852888555513926,1.9886583325471163,2.00041638050601,1.9895579474005767,2.0151002823613156,2.009988168257431,2.0048563587744677,0,0,1,1
199,498,2.0044458699104712,2.0032757300798547,2.025914189193226,1.9942902943161134,1.9833659080009995,2.0114958169706307,1.9930663726013915,2.011171039376537,1.9932770367566286,1.9895187217304786,4.608101052423906,4.577785983060291,4.606499687613194,4.5939829209250505,4.587568884546622,4.5934769326340215,4.594869243860032,4.564948616682431,4.603145081204697,4.580517497350759,2.591116462748019,2.5933765329621656,2.5882417068788457,2.595123229686397,2.6001403458575876,0.04783131997718183,1.0479129864391266,5.047805403024114,8.047846051968786,10.047823814924904,1.9813147134977418,1.999633027708896,1.9989347870126646,2.0060403363925534,1.985904100612113,2.011015547774135,1.99387836630003,2.012053794809165,1.990947055229007,1.9974424005141878,1.9955814861415835,2.005141461625827,1.9965592871815796,2.0124335753026266,2.0033144281789634,1.9882401430963894,2.010486469567066,2.0223611384366946,1.9988239600908817,1.979748514582453,1.984201275118821,1.9915592956709134,1.9918997452365754,1.9860185519295954,1.989223277803266,1.9998062992980172,1.9889270471385323,2.0157101550646317,2.010088362349106,2.006020830393638,0,0,1,1
200,499,2.0036889861523433,2.0024065375345903,2.025069891293707,1.9958600363361365,1.9830075313382967,2.011712716469171,1.9927817579711602,2.011499852682129,1.9926622713076494,1.989465038403484,4.61157043089406,4.578929581203346,4.609766678344001,4.597109862403771,4.590747301074971,4.596655329592096,4.597757116952343,4.5675038288239485,4.605528030609308,4.583166261517095,2.5935732931919064,2.5969764164482716,2.591387227327003,2.596671108597709,2.6028591716022302,0.04774699290336909,1.047831196187709,5.0477194269194765,8.047766251560683,10.047741781625946,1.980510647299731,1.998161734815199,1.9993017413115093,2.0054433516084673,1.986240921888591,2.011005712129739,1.993786767372783,2.0116346264196987,1.992360781947,1.9978425296911624,1.9953946721164955,2.005134101489166,1.997029967199323,2.0119818338281776,2.0026800655390273,1.9883832147390164,2.0114791945990005,2.0219669599906687,1.9996202232933116,1.9790258065124848,1.9850893296056684,1.9919045191846712,1.9928690176170263,1.985186519558902,1.989515383365928,1.999559978299618,1.9895089267401007,2.015658084515752,2.009242639936888,2.006394368577246,0,0,1,1
201,500,2.002821947932784,2.002077298327336,2.024361521270479,1.9955203438291498,1.9830742284607652,2.010373976030422,1.9933520215182416,2.011641047548982,1.9927299234036806,1.990295081472248,4.614779853193267,4.58154233602069,4.611859476136277,4.600983480496781,4.591916654838048,4.599850302793519,4.600900824640423,4.570978655964721,4.6093963120674415,4.585180332309285,2.59728518749146,2.6002291100377772,2.5930744150885783,2.6003741938666907,2.6062560284326137,0.04766085170634417,1.047749824816075,5.04764010895676,8.047684521788645,10.047658277771601,1.9810176161335316,1.9971652370524706,1.9995963210189331,2.0054510512584414,1.9852159560127363,2.011044739672918,1.9936230426944428,2.011600684569726,1.992287493844068,1.9979017456969745,1.9947402907940266,2.0046600342100573,1.9970931152046703,2.013011997634969,2.0020305260938933,1.9882809314983323,2.0111262020920804,2.0203982281762096,1.9990541124935677,1.9783124321996899,1.9853236525857312,1.9924944044279649,1.992231316875243,1.9853718577000585,1.9888961142891821,2.000821871718761,1.9888198132592163,2.014850695369584,2.0083287243767205,2.0074991243159857,0,0,1,1
202,501,2.003082450939273,2.0031500985958344,2.023773475690477,1.9948046394344014,1.9826571619958593,2.0099967316494944,1.9939906979929451,2.011918454493746,1.9919827809410549,1.9898871160371108,4.617872956644783,4.585074036077325,4.614439548037463,4.603621383927337,4.595531643122867,4.60451924593527,4.603639087572357,4.573372770779953,4.612050303404857,4.588339138619414,2.6003616366047373,2.6032725362535074,2.596581789826443,2.6032329589972543,2.6076332295215723,0.04766070510439855,1.0477515186772908,5.047642608434938,8.047684874367077,10.047661516204982,1.9807109587939067,1.9980521079467175,1.9999318555272032,2.004205045857024,1.9843487071210901,2.0105604519454245,1.9935676230895794,2.0113813893621955,1.9921917096730462,1.998331884642322,1.9953403028541459,2.0044123787661654,1.99821007240823,2.0133184935703117,2.0035958545180805,1.9893389183679508,2.010530640167225,2.020031594197461,1.9987229755317957,1.9774380190690806,1.9859327473274138,1.9933673256583488,1.9921638007644789,1.9847375246239949,1.9881275976130595,2.000958121441361,1.9892156353852886,2.0136969312653124,2.008172767815327,2.0086439155894595,0,0,1,1
203,502,2.002861012919533,2.0031907882964175,2.0235438012019666,1.9955085308237228,1.9821848132165762,2.0093947348713153,1.9955154566561368,2.012538446362623,1.9907056102098237,1.9897635940612979,4.620897385749943,4.588408325438667,4.617880030179906,4.6055468343983925,4.5992786260937075,4.608144613847795,4.606533292024145,4.577014032392146,4.614171104744555,4.591268631663338,2.6023945376973967,2.6060462153871025,2.6003476680611044,2.6070442732640373,2.6115142286072315,0.04749454501587911,1.0475861064534673,5.047472241439729,8.04752028644233,10.047498549985914,1.9801282081967648,1.9990575942112068,2.000344982764011,2.004352476428557,1.9829816500548505,2.0113405585325395,1.9928723661702994,2.011851743014891,1.9925015621757822,1.9987736419515352,1.9959175902807529,2.0048938063279125,1.9986732216701348,2.0128595679689933,2.002901775456171,1.9895436616859306,2.010229574190965,2.0209936525351373,1.9986403787428477,1.9783032431184693,1.98496813659551,1.9936434496327622,1.9924233066684622,1.9843983012568105,1.9890495732326325,2.0009989765360925,1.9898141346562628,2.014701427528516,2.007758081905997,2.0087173592465954,0,0,1,1
204,503,2.0018745469252055,2.0037699322788503,2.0241965110902926,1.9954121592414082,1.9831548196414113,2.0090502648111923,1.9954076560451082,2.0124030596416986,1.9898589267105793,1.9892546780931049,4.624574784512522,4.592711870671421,4.620464891722594,4.608846048145993,4.602669105118204,4.611697053695908,4.608241735020669,4.580003652610807,4.617424131414937,4.594785050464216,2.605302021360958,2.609835213161775,2.603122384733105,2.6110538490850503,2.614497178671268,0.047413266758006535,1.04750633233243,5.047383707701155,8.047433804664209,10.047414656155393,1.9820231849327858,1.9988563181750958,2.0011759442833976,2.005216986030748,1.9826164153170958,2.0106479264884842,1.9923577416229588,2.0109617369716566,1.9933799651666293,1.9992567329925968,1.9970826939995376,2.003984706702903,1.9989239548231534,2.013354603188321,2.001017698271339,1.9896397832881276,2.0103958547388583,2.021157700354716,1.998969465824356,1.977451162389874,1.9844804959694322,1.9941623287625312,1.9924626856500072,1.9850592391543558,1.9896874665964406,2.0007580035161805,1.9892249352932567,2.014058423264091,2.0081187303010477,2.009054596221696,0,0,1,1
205,504,2.001892017835499,2.003981229089363,2.023091134260026,1.995594519690986,1.98276265229725,2.0093966733401767,1.9958134819967885,2.0122520735316995,1.9903667198158492,1.988144787024914,4.627087769535065,4.59636305779893,4.623361651370688,4.610414124306485,4.605400204853179,4.615332597758086,4.610941395916178,4.5840507578373195,4.618949664695994,4.597645703736504,2.6083395840613863,2.6134659393774733,2.6072765574789223,2.6139154679457377,2.6180925328795466,0.047329894182776944,1.0474250326463166,5.047299997533071,8.047351969012002,10.047331701349501,1.982970567068963,1.999390884994002,2.000462157821859,2.005724261089159,1.9830011398766079,2.010420400052457,1.9911749646541796,2.0110431846108283,1.9930961813890922,1.999881975001136,1.9966373796078247,2.0033649134116898,1.9981225123399915,2.012495555011079,2.000530375258373,1.9895576859044175,2.009845883708474,2.0209889291972822,1.9983782922061948,1.9766701679825265,1.9844395406245126,1.993386699097091,1.9941114970085183,1.9860069018789666,1.9902538015251814,2.001186780244489,1.988800430289236,2.013296928099883,2.007694823014361,2.0078453576370596,0,0,1,1
206,505,2.0012754416840104,2.004539568547045,2.0248370598501175,1.9949280927553525,1.9837091215241947,2.009527282125204,1.9960925300469776,2.0122480457882586,1.9898506521929433,1.987704992064575,4.630489312000813,4.599518891400425,4.625506026138859,4.612636930169472,4.60904336843616,4.618093911201217,4.613072395492982,4.586681562216276,4.621228427049308,4.601598198041379,2.6123411367625176,2.6164636083065367,2.610922972833225,2.616681725389768,2.622374187290814,0.04749844738523505,1.0475898868623341,5.047468697173094,8.04751600692506,10.047495419513936,1.982169455776183,1.999044207805462,2.0005409245065335,2.006294898169605,1.9827390281535482,2.0095470697501114,1.9905413377528043,2.0110296420675904,1.9932203911751571,2.000368448948874,1.9953775060989403,2.0029740462430117,1.9970245921932257,2.0118528313287456,2.0001953925892124,1.9890385136258264,2.009655767988071,2.022033808547972,1.9988971398215354,1.9768003619054748,1.9851632904762133,1.9927059600555133,1.9944717537832397,1.9862157928054778,1.9907066919229843,2.0017131472333345,1.989089406919763,2.0134324363235896,2.0067935657227665,2.0082061786619954,0,0,1,1
207,506,2.0012099651426043,2.0038660756057642,2.024565844800599,1.9961576249962338,1.9838994317008178,2.0088334502820047,1.9970737871798685,2.012533587912108,1.990060290513416,1.9876423055462449,4.634555953631379,4.60297297657372,4.629308141857254,4.6163279691103165,4.611568953916341,4.621005474064814,4.617022887503809,4.590920599493983,4.6244207011485585,4.603261571585193,2.6143549569243345,2.6200639935556134,2.6142088548924183,2.6204603400116953,2.624382614424927,0.047330606688651175,1.047424225842816,5.047298859422886,8.04734735273643,10.047327655497888,1.9813071808191682,2.000292437430885,2.0006137876937524,2.005594182292694,1.983377478398502,2.008804476939922,1.9903766058434618,2.011133317115758,1.9936942353533789,1.9998973634602926,1.9956528541805811,2.003330644751124,1.9967944594855416,2.0121094438337472,2.000602494155625,1.9898489270495148,2.009171326784862,2.0231488517630067,1.9983230405526282,1.976798964359751,1.9849250751943635,1.9936720562851948,1.995105051717389,1.9862072381505687,1.989994181936706,2.0012555793352456,1.9890899553830752,2.0131099482365262,2.0061218743736067,2.007894630737024,0,0,1,1
208,507,2.0008311540912325,2.0044908638965397,2.0244386904761194,1.9961587751072034,1.9839675046137204,2.008164926785649,1.9969501108982677,2.0131898495219747,1.9903118145858776,1.987111077670927,4.637259111552972,4.606352297488494,4.631874120004686,4.61961271455091,4.614752073462416,4.625215403072613,4.619926893776089,4.5929368470262695,4.62732348528352,4.6056357327011614,2.6168891305314608,2.6237907304931207,2.6177541861032783,2.6230979708835735,2.627328704608227,0.04724319339887273,1.0473408185663682,5.04721699658775,8.04726288173378,10.047246044325634,1.9818869204651945,2.0008343964984783,2.001487952500673,2.0049944897135976,1.9836337759535692,2.0086641421663165,1.9901586247888807,2.0122575145562056,1.993944812055278,2.0000807153111833,1.9965309521359744,2.0026936381989504,1.9976238326108262,2.011840413746927,2.000891182622416,1.9903182680602092,2.008758894736399,2.022607746511458,1.9982607377712929,1.9762971673381746,1.985002923727888,1.9933523935275366,1.995021284075924,1.9850065581079968,1.9903230547809683,2.001264310798326,1.9896135793572667,2.0123031798653557,2.0063226794017814,2.008443617617506,0,0,1,1
209,508,2.0022009441059017,2.0056428464831866,2.0249781529451694,1.996860180690835,1.9841260903538125,2.009060434337523,1.996778732987104,2.013704237360999,1.9910390878963358,1.9878428634265257,4.640192593468598,4.610184516364706,4.634532905038187,4.623801096854849,4.618000448298773,4.628241057903221,4.623526346885546,4.5962960901722605,4.6311352551476,4.60848022351952,2.620082661674437,2.6256412584068127,2.619857976241037,2.6261654869911117,2.630372226066716,0.047412753439938726,1.0475028115668346,5.04738365137828,8.047427730929883,10.047413528602693,1.982606529846488,2.000835901766683,2.0016246515466265,2.0052395872471886,1.9833717311961028,2.008904430199856,1.9889055551637163,2.0116356890653333,1.993699754182564,2.0001369749271936,1.9981978295227605,2.0010519779090945,1.997476053420966,2.011672773661105,1.9999905422181525,1.9899589042965775,2.0093280467577475,2.0236565021667414,1.99839325363158,1.9753623500013726,1.9847017873484651,1.9945852813532352,1.9948082983203619,1.9850087051997476,1.98965420013007,2.000860783630963,1.9900661189635915,2.0141451623096813,2.00622389930202,2.0083807705748233,0,0,1,1
210,509,2.0020983757615864,2.0053877422833852,2.025174781865235,1.9966731011573104,1.9839299490141926,2.00901546642619,1.9970489266056206,2.013301261177533,1.9917090460082254,1.9880346477824877,4.644120237348067,4.61274098889629,4.637776573509475,4.627891095510929,4.6205905958220255,4.630827090719792,4.627715108420689,4.600090581081422,4.635080671584487,4.6113542721742355,2.6237269480123744,2.6283832170265398,2.622343898792687,2.629723933525938,2.632724657207198,0.04724775871211946,1.0473353406716361,5.047211448783997,8.047262340696326,10.047245059253326,1.9821210650938883,2.000002953587434,2.0011376615836793,2.005556635668752,1.982323065938433,2.0088736329653183,1.9900968303476987,2.011672083849968,1.9934022086583971,2.0001800785256902,1.9973771236417273,2.0009811589905353,1.9976257211806356,2.011372438235965,2.0002020721062443,1.9894644930036889,2.010520608126998,2.024082297404659,1.9992726601973023,1.9748989480384076,1.9845333536055116,1.994580104909742,1.9953627760794597,1.9847809154883191,1.9896007215433,2.0000468520705055,1.9903223741569132,2.013219561661926,2.0059776328089507,2.009508473157497,0,0,1,1
211,510,2.0024516507734784,2.0050262544459514,2.0248433553493395,1.9974841414684814,1.9839293959615054,2.0077417101037414,1.9977478683034549,2.0130651710258056,1.992958729894286,1.9880356898515663,4.646789413824631,4.6154999459102415,4.6411495764240245,4.629834235329872,4.625198540967404,4.63431731278278,4.630098557366967,4.603308804999374,4.637423054134465,4.613967438256194,2.626720982011233,2.630984675754053,2.625431306024842,2.6330609909650557,2.6362250510954905,0.04733305197127027,1.0474176466949947,5.047295036963289,8.047343181448188,10.047327152679191,1.9814390220733282,2.000467863732456,1.9998469965745111,2.0048650392746756,1.9827282714630674,2.008878948072326,1.99197363602319,2.0110861300264915,1.992287953546269,1.9997595878864725,1.9962873610866674,2.000864147177751,1.9987366383333225,2.0107529384665233,2.000557356221197,1.9910683443750528,2.0118667070150247,2.024340095174678,1.999913566690782,1.9754314667740687,1.9846848128465078,1.9944428842444575,1.994204592921185,1.9847910239764488,1.9901265329553135,1.9988738385121099,1.990394513388328,2.0135766255265133,2.005502642710079,2.0086982761138774,0,0,1,1
212,511,2.0029628372562804,2.0052112844137455,2.024807831840485,1.9963305978592658,1.9832503562061083,2.0081536003272604,1.998732589470581,2.013230760115299,1.9931378922709193,1.988471733187514,4.650334785228245,4.619453910998543,4.6434949844229205,4.633343313708732,4.628681254394052,4.6378091018444225,4.632970412642447,4.606233281232996,4.64028877397253,4.616244643874561,2.629153732371328,2.6340035182627513,2.6300645393332784,2.6357332014027115,2.6402802392614144,0.04716723340065583,1.0472502514100055,5.047129916119674,8.047175180943167,10.047157802089902,1.9809687293048035,2.000175025554025,1.9995220598582364,2.0033372618319056,1.9820165705332025,2.009216638728986,1.990926536734432,2.0111495252477396,1.9924671798471734,1.9993038086321746,1.9965818948206773,2.0003235760041824,1.9997244527757612,2.011089208037957,2.000715258997289,1.9916120491297984,2.011722685069836,2.024589455182361,1.9996445705989603,1.9762724000292204,1.9841171195098335,1.993832467940686,1.99240421571818,1.9843614409954768,1.9891716105626926,1.9987321226702301,1.9899476932224578,2.013225260528179,2.005353931989356,2.0088349888588795,0,0,1,1
213,512,2.0023841564419307,2.005525603082621,2.024628083874793,1.9957432117841112,1.983288888400657,2.008471262808867,1.9979884635699534,2.013753989566228,1.9922676552915861,1.9893236081012553,4.6530655506261445,4.621674442247989,4.645895008865979,4.636336314422173,4.63239713236656,4.640816348665165,4.636050415851359,4.60942215846535,4.643130396356402,4.618367608167616,2.6324214777597916,2.6372987048244445,2.6345932981672537,2.6371767997161144,2.6438906864002636,0.04708243028385011,1.0471645775449945,5.047045560606971,8.04709142572207,10.047074760495285,1.9814423141768858,2.001002012786184,1.9986354069720176,2.003569661152704,1.9823631729199114,2.0088442365690344,1.9907320707449343,2.0107095192952245,1.9936885572280227,1.9990126215749504,1.9967266033390076,1.9998411824367133,1.9999604263082895,2.0115198516644397,1.9994767784732779,1.991689897965023,2.0119904042067405,2.0243815581852513,1.9982665033851796,1.9764635923088378,1.983992510744411,1.9943465868479382,1.992764358168638,1.9854026317288633,1.990180461889605,1.9988478928055151,1.990089286458472,2.0138459294128994,2.004642803984568,2.0085263687630777,0,0,1,1
214,513,2.0022222215496455,2.005792335214619,2.025126460984316,1.996772727902973,1.9834209982195528,2.007754653627124,1.9965075136344361,2.0132283575922734,1.9914249707244953,1.9898572058271193,4.655954426129627,4.625032931563359,4.6490598219496615,4.6400092135462625,4.63518564964564,4.644858427466564,4.638843501852282,4.613071004651467,4.64737081494265,4.621239022148034,2.636240999486385,2.6408884582666765,2.637050511411245,2.6406931013817254,2.6475240298002043,0.04708356143885184,1.0471643677397993,5.047044961250163,8.047093022831382,10.047073238462216,1.9809537219016076,2.0024913721343327,1.9976577801459123,2.0038868206763767,1.9831047008402602,2.008559406605579,1.9903795602124752,2.010356336639636,1.994612518356428,1.9988769004038083,1.9959423832002694,2.0006889306719957,2.0003430866227565,2.010065140153726,1.9995975425558143,1.9921536393837,2.012218729329903,2.0227198418231565,1.998969706421265,1.9762612122463146,1.9836460581340851,1.9959426780082428,1.994444561691002,1.985130726207486,1.989173487820742,1.9995429155225497,1.9911377506598258,2.0137441969929366,2.0049281788201907,2.0096156391151494,0,0,1,1
215,514,2.002368907896742,2.0057420767625405,2.0263282131864426,1.996488523332187,1.983310743260968,2.007258898861212,1.9959804217361947,2.0132965629943533,1.991232557637646,1.9906784635055665,4.659147736458645,4.627082955101431,4.652718251472938,4.642919937493572,4.637970338069859,4.648986570139728,4.642738679237644,4.614732961100266,4.649811857542364,4.624020547110987,2.638221437484607,2.6438250655965603,2.639793647528696,2.6424936121672125,2.649381993620258,0.04708299891891172,1.0471641540716905,5.047045932745382,8.047091216809791,10.047071470453139,1.981586931243337,2.0022132534414085,1.9985664886040184,2.002787082498573,1.983141359465286,2.008446111404352,1.9905165562889693,2.0085464313939863,1.993886610023207,1.998948451697222,1.995679511710491,2.0011438537986064,2.0003576442464017,2.0115130314152796,1.9996520131150346,1.9925908536112096,2.012970191552538,2.022638594986381,1.998105186305003,1.975057618542675,1.9835352794962626,1.9959603783020656,1.9939745690684736,1.9849434486819708,1.9890058165580116,1.9985008608152146,1.990880037807539,2.014206227681988,2.0050721565236596,2.010869568258847,0,0,1,1
