# mkcsvseg -o analysis_ws1/type_weight.csv -ws 1 -rf 1 rawdata/testdata_for_toor.csv
# BEGIN
# index:
# 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,62,62,62
# type:
# int,int,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,enum,enum,enum,enum
# weight:
# 0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
# min:
# 1,0,0.8755062018823605,0.9502372392959642,0.8762532567024715,1.0361016372702418,0.8893403012821646,0.9735243129889379,0.9173274656791426,0.9109553379864297,0.8030735238115445,0.8672671835615076,1.6514828230701644,1.829349823803633,1.661370590685057,1.3659952616157316,1.571327888138276,1.6252353672257216,1.473139704619995,1.2654029980638715,1.5485187941883383,1.8458110601466493,-0.5010231971864917,-0.8517453415747677,-0.6344685674395286,-0.4467117062471627,-0.34979590800591454,-0.003583065511416746,0.9962509594583621,4.99648218855414,7.996921305215006,9.996997330237852,0.9713614928068659,0.8204037040969898,1.0327598932158724,0.8991268554956502,1.0910268385302513,0.9520729126536276,1.0011466791617485,1.0685922159587868,0.9523253022164191,0.8716448725004784,0.9500631037937122,0.9328146060966878,0.6942194343477219,0.9069449095499598,0.961185827157742,0.6567815248776576,0.9347242846709156,0.8123844389862784,0.7359769050891958,0.798186606279035,1.046964384068011,1.0667678161915704,0.8846302251594838,0.8185411533670393,1.1298295525581998,0.9417402973962721,0.8630589354355827,0.899592748890613,0.9506967971950584,0.9936465387635316,,,,
# max:
# 3000,2999,2.9779167573385426,3.0245665521502234,2.935256817953684,3.0442576146495974,3.1905535748178178,3.057837452984023,3.0619412849829994,3.1183029034150604,3.408068388580708,2.982521931995014,9.38542862592044,9.121694432406052,9.086082655214842,9.106471218821344,9.389334115358462,10.059040848543209,9.12708316509946,9.339793255064768,9.309937570468891,9.175757819682303,9.465299597167096,9.458801962940624,9.200250907680056,9.51456097919992,9.328679921442973,0.10375578325785406,1.1031309831426097,5.10307225678313,8.103233299229036,10.10307111579437,3.090019618694374,2.96624294719994,2.9945579652017638,2.9970249867575385,3.2235916934714126,3.0234908791143775,3.0208859382951014,3.0240627505032136,3.0637978022579215,3.113735318149958,3.164353672752302,3.1452153232267825,3.007844098357121,3.021684138774135,3.1036728550713892,2.959374587678887,3.0313099909887846,3.2355203406322017,3.1673415986202595,3.0282634008671847,3.1148507454548797,3.2205225646852753,3.0946081325898653,3.0770017028078303,3.0173493740992674,3.0969904528465895,2.9279092475031807,3.1515119260488333,3.305825452000568,3.03813905803357,,,,
# ave:
# 1500,1499.5,2.0002523448263188,2.0010158588367566,1.9998379258156138,2.0021632388045627,1.9986830028073428,2.001238542976573,2.0080171546717183,2.0048895843170333,1.9984519366284779,1.9939480209843234,5.84720150848566,5.845711202860371,5.847652764618407,5.8458957969523775,5.850752423925415,5.841920806406127,5.843458279580737,5.839623588518056,5.845890120977209,5.844576991912229,3.7456564436596183,3.744247403633962,3.749354588489174,3.736243223435106,3.7475519219947295,0.04926669479511773,1.049320811708218,5.049273989420007,8.049273942328666,10.04927824825028,1.9874167737150188,2.0043182869023974,1.9979634185327364,1.9957850157868464,1.9980022231746337,2.006107232923189,1.9940083103719948,1.9997322804473003,1.993699819100215,2.009801307749395,1.9990612693535028,2.005106465380252,1.9957597187031824,2.007738777814517,2.003568291070935,1.9959631794035684,2.000723331418824,1.9980515933843668,1.9984843936996626,1.9934292629385921,1.9921224552976646,2.005004531506379,2.004925135347367,1.9965039287579835,2.0006843196033355,2.001868433760034,1.9973279182841899,2.0054656742981147,2.003725612208514,2.0010630124318918,,,,
# sigma:
# ,866.0253556719148,0.29655104327229026,0.304415694360097,0.3007213504481427,0.29540071007282953,0.3009907090560314,0.2924976517083891,0.30722584349402304,0.30177543664985035,0.3004991832717802,0.3027872080567362,1.4505642299769008,1.4504948257289385,1.448317992848195,1.440483368897568,1.457459840472499,1.4464339946655116,1.4568399837124288,1.4571198360320443,1.4478270423235264,1.4500357280600746,1.8247369824119068,1.8284166703394398,1.8262779368069273,1.8247275261999283,1.826835849596746,0.04127805674384681,0.04127440894688163,0.04128064959834068,0.04127914018329665,0.04127140327425254,0.29625375320158676,0.29700393135977127,0.29827470062069844,0.3028297101121169,0.303365430337206,0.2970455568148443,0.30033668149935905,0.2984239423700513,0.29918280304904343,0.29651754325179963,0.30291872856549706,0.3047972475012918,0.2951339329882007,0.28955264397036035,0.2954378962044769,0.2989603824466933,0.29823415411874943,0.3036116572112056,0.29971878322028944,0.2977292768134348,0.30446691205834153,0.3033221998793784,0.30648648316824284,0.2967144516524736,0.2928272484989267,0.29260926316626673,0.300742805667165,0.3047814540875611,0.30135270336459347,0.30112007950182507,,,,
# name:
# DataRecordNo,id,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,label|abnormal1,label|abnormal2,label|normal,label|warm-up
# END
542,541,1.9180796378905751,2.380680416717534,1.5018386743959906,2.2443799466698704,2.5656699830108862,1.6715296318260717,2.180531805045534,1.5570057233153978,1.9835862478659898,2.439906616330105,5.448621207576125,5.091678739746369,5.4131382664475245,4.743180205296743,5.177650410119835,5.159690896965726,5.055492148398734,4.953417575483358,5.450135940496837,5.164076297304924,3.6886123385831358,3.1949658385710915,3.153143515666144,3.4452336534862216,3.6940331797945514,-0.0008919560267240367,1.0007812327129444,5.0012524654929,8.00101339519119,9.998576940110011,2.440191720457947,2.4137858859137498,2.3432076178647603,2.2690611680424855,1.5156201985897995,2.3148028124192366,1.9641104363820139,1.4415759714830476,1.9438340406231833,2.04106744168535,1.8694737262461243,2.517823551310105,1.4474885413117322,2.308303480951731,2.3138484990780452,1.7244627350249058,1.9419780645767055,1.6192441494639305,2.2774408517277234,1.8474909221584728,2.0683722875029042,1.938360713062555,2.087713931232795,2.269287705703256,1.4835409907498178,2.01058018309404,1.7710445309256446,2.1279034997657558,1.6698599552393327,1.983236707572684,,,,1
543,542,2.378174514692101,2.275770465742319,2.5308516129082927,2.2561427852108533,1.6238894655360268,1.9351746510226495,2.4490867802610756,2.482779434697442,1.9522802896089415,2.3600731863740605,5.276811141639508,5.561694153954485,5.932051908513677,4.649033759508535,5.626240072996485,5.9229891048076535,5.424715069759294,5.197290980240576,5.088755721312534,5.370028973853383,3.4140601847495144,3.071416106241969,3.26232532389583,3.219607695183255,3.3781149479286876,-0.000877986827028333,0.9987531537046196,5.001020487430491,8.000654090661627,9.999447272050295,2.0167994043608233,2.089945332711875,2.256016061314491,2.0563756192110136,1.9908887086258802,1.9668825040777258,1.6767654722469283,2.093534382736654,2.1276676315854264,1.8891705895281534,1.8656289384373093,1.932013944948469,1.9666610815580978,1.8829861170153837,1.6831397006045863,2.3240503039676152,1.517070827103204,1.3808490744315125,1.8252191678077963,1.8583861708508695,1.922893079397539,2.0698932882716132,2.079041526537076,1.673022074318149,1.8942518760240528,1.4530055125674273,2.1731772579290105,1.8915448934235581,2.362025012194549,2.320592360379738,,,,1
544,543,2.122067006368208,2.18643067820698,1.6060756414445527,1.6583091856358112,2.0217519326871742,2.1385926657422987,1.780749176341742,2.179414405065308,1.800353836583151,2.4368378456059414,4.989858586261156,5.080357527554954,5.781641130917487,5.249271027339602,5.212284728685057,5.278369899615715,5.561419306002953,5.802461341598428,5.063518951465019,5.624637652915494,3.271905210592496,3.6717140363503677,3.2250872791212637,3.4302363810419045,3.040727449653078,0.10040977322443964,1.09899903244919,5.100778228334283,8.097970689287244,10.099514489597663,2.488337314279652,2.3011870629508846,1.6423912499910005,2.1662104643297195,2.3773228754354623,2.5787944243826675,2.1652690859851322,1.6067278759284576,1.6402858932664717,1.9215373597697254,1.5569294318385174,1.5666607429568082,1.5170481352340133,1.909822705048781,2.160932318086147,1.6213089681827983,1.3668391240817326,1.4171537926091862,1.5780527374663178,2.2368987513625678,2.2290676559540974,1.93114222363012,1.8792447814290265,2.1811577731180245,1.4287960974413343,1.750021907703937,2.2292764593210155,2.486508632047334,2.02603819035719,2.293326774315811,,,,1
545,544,2.342224923387675,2.6368174947665444,1.8309261314699727,2.1456024675092316,2.6003331939064815,2.0692457393009316,2.682822797296151,2.123104444432712,2.140773368136263,1.6539230708168096,5.134516337840621,5.436854816610264,5.882759928670989,5.247284006900631,5.1279235090660595,4.9806712383626355,5.744094496346049,5.619847800724414,5.700566133138755,4.785443103291695,3.0590211136537953,3.5461829167301677,3.3148555117443763,3.2818129211602205,3.170375848155063,-0.00025408808198092007,0.9995287154924613,5.001752012833962,7.998602643936169,9.999395172644334,2.105222364989472,1.8287841264326317,2.0084760110191167,2.1853632047594322,2.059067863596116,2.11380034946283,1.855960442548181,2.115636754855747,1.9970007605153126,1.727327339218856,1.9732363947129676,1.738658682731424,1.9450575341699103,1.9235440119814518,1.652736469252413,2.7607311426221934,2.3800679003273735,2.0349347507713977,2.111543640000839,2.5279666546503714,1.9743436756526576,2.0940661963837854,2.0820021189228033,2.054108918899296,2.662677703128825,2.300368212831855,1.73852709694606,1.490999344160894,1.7354274367260243,1.9195484692143996,,,,1
546,545,1.985052368322752,2.0577722120179156,2.6214574205376544,1.9034978679487549,1.5699965384210604,1.8628808059907884,1.4988165152002286,2.5257382134107322,1.987575301155933,1.4969080959128678,5.282738216649317,5.425333369952724,5.6063414426302565,5.547886345675897,5.184308904391416,5.310938974499389,5.43652387244384,4.9485843501430855,4.915373221703233,5.007800351072896,3.3623847172157184,3.666352509774678,3.186061827061316,3.1495656796227514,3.8152636584411446,-0.0009941903419041324,1.0005192578356659,5.000260976273725,7.997816245810061,10.001764248470446,1.6792562521936412,1.9602163397188368,1.7428555962751933,2.3129620193775655,2.023857460720152,1.2741549023433696,2.4650584291375273,1.5208385374725009,2.3455961734739406,2.067442441039926,1.6257400483047966,2.512421128540427,2.0687352353455184,2.05861480455986,1.7577500777922115,2.008978434320994,2.3045920424236224,2.211144324629762,2.109058686245342,1.9343290222881866,2.167022091173805,1.5307137715019592,2.280430064045367,1.7253603514659428,2.045196670161682,1.6515185856998524,2.247905480861576,2.184978595025912,2.716306026017905,2.159140836188222,,,,1
547,546,2.1888832316419564,1.113033075277091,1.460897375388082,2.2176449780117156,2.39528838889397,2.1160482931949054,2.1493779729781672,1.958382007168148,1.8303067414713339,1.8933608354444498,5.635533803111772,5.439652405659373,4.702056969226006,5.329906493353853,5.48053294789456,5.462545415597818,5.333906310502909,5.481747957816764,5.615090347623465,5.5162414197261445,2.922430533754691,3.082563991841267,3.5962769567210806,3.8532140406758133,3.3073200891031083,-0.0007937596301264791,0.9979028570785314,5.000411781127173,8.000024370609303,9.999184566912293,2.383459980344263,2.385895254536846,2.0841459750775826,1.9766207391065462,2.4511808347932758,1.5806373612985067,2.2420895727118095,2.0256270158996723,1.6258994128196016,1.9031451395150265,2.3933467868882152,2.199243606982615,2.054830613975953,2.4287957422935817,2.019686119503855,2.5569282804398297,2.005146918824335,2.299822919729345,2.3802893872540967,2.2319289951161845,2.1370871969482534,2.439379776164137,1.7940996178968875,1.330210331318475,2.0558066529848675,1.8555612482713881,2.2754310703330356,2.352141466153368,1.976735707302856,1.7869112100100284,,,,1
548,547,2.096046119982941,1.7794123878455679,2.0598622001159037,1.7923603489232056,1.8655252239324833,1.61115161993118,2.0072741459059418,1.3904884309314194,1.8522233391344902,2.132039122569503,5.3851663626464,5.021993463971031,5.679337179018374,5.255276470328942,5.330537275824552,5.698535511230694,5.854728861498471,4.8774457577086725,5.689808533841695,5.5242015436277345,3.5349859661555576,3.9053448393992483,2.9542898003057174,3.760450816613534,3.065912471651596,0.0006013286580989674,1.000895784046937,4.999709132749209,7.999350671673392,10.00077957592104,2.1494641120472666,2.228334758614723,1.8333714908737604,1.8080483912313092,1.611428246731256,1.6461318605828388,1.847478235735021,1.7457229296887378,1.4539299892897675,1.5204231788134535,2.0911759489675803,1.8034221847252174,1.9365161907124981,1.6931192348967123,2.3916676596441278,1.3754807128281614,2.2001743106810205,2.041978907509999,2.2884531147995935,1.958400618482668,1.8484529226888105,2.181206554521745,2.1046494317462625,1.6813863351987102,1.786676732587034,2.0031161544296707,2.041451739924534,2.4098685577890255,1.8298508933346895,2.195433203401738,,,,1
549,548,1.8061676874091628,1.9187541682443736,2.4869869764911567,1.5504366642103795,1.5589442152329596,2.2807169245902585,2.4937104294845334,2.208316707547567,1.675448632628644,2.413228901415546,5.307626708847516,5.675698258508407,5.429622888627724,5.353532244823109,5.626709426881321,5.984218153764682,5.39026062354554,5.519983657339315,5.710696468802896,5.377743215330824,3.5248897030336033,3.537708319997109,3.597829631815795,3.0233030746866243,3.7304867932665733,0.04858473076056952,1.0524151981234964,5.050416764399062,8.052499366995956,10.049107878920342,1.7141690887545258,2.186908607625857,2.1761950340636886,1.8311720923037489,2.216420021355687,1.4757303294842992,2.18599599608287,1.4239991869118027,1.9045506390587412,2.1791938466074265,2.0140716848681777,1.9241559033445188,1.9472338710219241,1.709278844725207,2.0895420047515385,1.684654751657145,2.08757769818085,2.214812949725793,1.7243484212548923,1.859639760970106,1.5731215349135261,1.9903390433099601,1.9687204552977133,1.944454486308648,2.1499916111877413,2.01469614231238,1.600549569039578,2.541818987407777,1.578689245987351,1.914222824672418,,,,1
550,549,2.6082136130495,1.647193539881879,2.2169247006017194,1.7230500254472552,1.6776588423460648,1.909379047172673,2.109696720288799,2.0737434599465177,1.9836714189705085,1.7752799273009683,5.492385740568357,5.272584380424914,4.966518624247206,4.763573005107897,5.6582566351618,5.373677947062885,5.294089728811741,5.466800333555338,5.744151181668497,5.311030136671102,3.2874106971293955,2.960790381472828,3.137886717739262,3.5852813696464074,3.498443168141895,0.04919546903592849,1.0500772625866086,5.0512278811617515,8.048862944394406,10.051041518560933,2.1409876626005873,2.2645113006196556,1.8405972685241183,2.0170649582042333,1.9995130742393974,1.7458347630157671,2.1294248214951104,2.3324648579984224,2.2123527967793652,2.2600514672473113,1.8468923793956709,1.922581727871987,1.825117232505363,2.2276172785918344,1.921069755973947,1.7679148682372112,2.5459838445791974,1.690142289431443,2.1599645354479367,2.152222814610535,1.893343128706147,2.565704875912343,2.357988209395648,1.9450707631116833,1.8334542467956287,2.397489288422385,2.0873839524488558,2.075465882150406,1.9311124602389103,1.9921767035227862,,,,1
551,550,2.4283629011618397,1.8999821677391542,2.0774943357196025,2.411481776429151,1.9180974325939673,1.4264252288323043,2.510536695594081,1.828554883430841,1.8754831939254775,1.8357013897450625,5.519561783738935,5.363766678735649,5.689120060914879,5.36853002646755,5.331642893339127,5.556207372694086,5.198182100232708,5.726472858493546,5.489759037787205,5.307975798955682,3.0271853294800737,3.6001020598648283,3.5260986652764146,3.680481879694441,3.477302523341649,0.09988592105509618,1.1001499790738352,5.100323659685871,8.099799276894245,10.098806458974684,2.0981382935288697,1.6496835275469885,2.372023369262945,1.5918935339827156,2.3421590053971766,1.9991957773279385,1.4693926783023916,1.3614658881584685,1.7299716747260687,1.301633476902885,2.2185884807555025,1.8446970895581802,2.167747548283763,1.7046014304213886,1.9532879681411082,1.9889355039661425,2.0904130074042926,1.9812392212632701,2.2903927155440504,1.77721218570206,1.9725369986641224,1.5672094511315653,2.134183731655684,1.7896221844006377,1.8875271616513032,2.0744981671111797,1.4953082064991512,2.2491345740445725,2.330674675016287,1.931044132227097,,,,1
552,551,1.677151162954334,1.302350397950128,1.547413884948813,1.9406980799243092,2.1506545444155885,2.3521133308559774,2.0635104238679354,1.5813599001440046,1.9189040725521516,1.9688278284490508,5.180420513029605,5.055791256187842,5.548788694787738,5.231933790900061,5.2603512531515975,5.487199370829812,5.4981689331812404,5.72669227329897,5.439949614765554,5.29685114317738,3.5279584657758063,3.565867509052418,3.2250228094599116,3.7676792690159178,3.3588429377167563,0.050161342212913226,1.0513518430521414,5.051177819588724,8.049104055957505,10.048403131563322,2.235190986515664,1.5814981637187677,1.9986926844828596,1.9123794925399675,1.8638638023441714,1.9055999825693892,2.1026124419659085,2.3279753948022597,2.56114296295664,1.56240864047839,2.2683464198343946,2.217592506231939,1.4878378346817525,2.097057596688395,1.657898002858716,2.485187447322673,2.0666255166836427,2.371026122991143,1.8971422490192824,1.6099959921486895,1.577872778824135,1.9793898480018632,2.0316999217680705,2.34690867316132,1.888699675786794,1.849471395600773,1.5927151068451004,1.5825486244065865,2.2444948651501093,1.6710682168161588,,,,1
553,552,2.2533444191234673,2.040675246852996,2.1902650426491763,1.7420809373903041,2.246649548728647,1.9764338500126573,1.6716950483450275,1.7437320436029196,2.7335156607271296,2.342182646288934,5.623381607634581,5.307412400260364,5.50791580019193,5.62753521455079,5.3814493628304145,5.711525694411799,5.605650386035729,5.6091224593871,5.297910427011805,5.843956101119509,3.6035272209070084,3.7380738015050325,4.099740921530707,3.835003230844698,3.4632156372628615,0.0013400659874846597,1.0003877904776035,5.000135514652045,7.999638472845328,10.000258076358202,1.740953904619877,2.1683261294843024,1.8984657772551832,1.5667659443851853,2.2529916985574943,2.2845660855505,2.0629274832904785,1.743039993642618,1.9268530755295543,1.8519494059054868,2.070913627109489,1.5140465288858211,2.3402100144675613,2.3734145181100197,1.8459487930004663,1.999228396946168,1.9401229425235902,1.6910832929960176,2.042934008469773,2.829566682023031,2.446155512910268,1.9502658365305696,1.3625451350772622,2.0754283296742932,2.0209923522958477,1.5817234469567667,1.9185643561861967,2.0382839593948945,1.8588560304779616,1.7270613945028284,,,,1
554,553,1.6297675384073858,1.9491594125562308,1.8159462148204946,1.6190565754580033,1.781939349588562,1.7960915846984615,1.8894110944689464,1.8722445355423412,2.124366816934579,1.8329271952348607,5.222660142288802,5.235946546637646,5.644433377738033,5.29848446259336,5.948096356527209,5.056925581874542,5.347251705121916,5.56757116012719,5.7770103723036845,5.48506188353919,3.200140017324289,3.523701428457762,3.250760930834747,3.3877861181707885,3.6082180191122477,0.09949584031983329,1.0992687262956229,5.101971716890477,8.099630990559461,10.100964509850117,2.0332110707844797,2.059548447191057,2.0120172563851444,1.8365610908558678,2.303965099070368,1.9518128085458528,2.0338520535853197,1.738132963287034,1.4401750790134298,2.0275891739730527,2.4336700634215873,2.6823838045438784,2.0860947429203227,1.9395330326090467,1.9314931418693695,2.1033367110620103,1.8903667162009454,2.0493910476146007,2.068283312461416,2.162995217735241,1.5047390524771134,1.5760186285003321,2.1327591992447106,2.3314619646702517,2.1695022326467672,2.029795280111163,1.8166576162291168,2.0959604734082684,2.2238134782480765,2.0590366314707325,,,,1
555,554,1.8904798135820862,2.1769567542706203,2.2883796667759775,1.9541653808090773,2.2572657069441977,1.5680970686088291,1.750856000312792,2.6022285869372372,2.0298985484515706,1.515322670697485,5.440120942999129,5.130846463798386,5.583039608825697,5.509895563156746,5.962930248616221,5.602677505474804,5.1883237146104255,5.24061797626398,5.54774017906302,5.618960526923041,3.2095923424448487,3.1645932272563746,3.2345127908397133,3.6632063936499497,3.737593193315109,0.0003955824964337193,0.9995829918129211,4.999653445400391,7.999205934340734,10.001277001570571,1.858559282467725,2.1740115722610462,1.9323637722972995,1.1712371218980322,2.3554693842768,2.1567579708637563,1.946396037170746,2.5858010798692037,2.336662258205043,2.205672924984546,2.2088771548532433,1.6406477434622302,1.8764396361849796,1.7936889831038538,1.9674400670100856,2.221720885874148,1.8238859270256238,1.9708915898412755,1.6940401663311901,1.773537444689929,2.4770207187451736,2.030835816678006,2.5018970226547337,1.8226124771826069,2.3137412781021873,2.2221888677375943,1.641310734387594,1.7557236760498995,2.31794520892583,1.8001618571526237,,,,1
556,555,2.3259871621385955,2.0401537367815514,2.4687697344842823,1.8190523740608004,1.9367851568264758,1.8200142298138724,2.1311087294564146,2.595067654225474,1.8786214482687769,2.3351466072517617,5.329851124013784,5.437233482666297,5.611047311007367,5.566262983471204,5.732851625534029,5.6071729190483275,5.887564071041635,5.364389809103657,5.357205081128728,5.139111873773627,3.5495955531109264,3.080032501594028,3.975367545870183,3.7422492004941526,3.3466614168924615,-0.000948997311688666,1.0003802923776761,5.000261991742333,8.000819398930917,10.000104752382542,1.837376359258235,1.420306376287547,1.9314955450761646,1.9820249365261602,2.0629981686403682,2.2987275178155957,1.7559859700236502,2.2973341380790275,2.5434889091356228,1.7027184579149892,1.6626550973465493,2.222722151783583,1.7714489477491326,2.625808105676083,2.0920180536497393,1.6029425740810586,2.772720133148277,2.70118856033727,2.1820105503128246,2.344216565230458,1.4858725354481241,2.368046826697134,1.4748078501459347,1.8240969231942459,1.6978005205772349,1.6942574387529865,1.8118172532884111,2.3342278263375595,2.5486456203384242,2.3853632935779703,,,,1
557,556,1.7802601630414037,1.1524506109185613,1.9541393023124916,2.3455893817340465,1.9889430826762418,2.29596061392168,2.4541959185435878,2.419966780526675,2.1119722985750156,1.6239948186195845,5.6904143460787795,5.047014481206217,5.499028821805072,5.644786636082966,5.166648912417818,6.229666966168886,5.168393110834662,5.62888267961003,5.780046919919429,5.134424167773071,3.3882942138541114,3.4623833872795804,3.310648916315677,2.634627101942214,3.3494067736672397,0.09967255773533401,1.1005503198898448,5.098551263807981,8.098795999081373,10.099711408979957,1.9421467679283138,1.967876214394806,1.5564378217713246,2.102206545236831,1.9242542778930674,1.930782133370602,1.930329711800607,1.4986139312271187,2.2819688939400216,1.8699120525887694,2.0765302400549293,2.17627998470178,2.0693006745361413,2.280791157638497,2.156847154412089,1.9019682975842103,1.820570028432271,2.4891208973952166,2.385301939028857,2.1700257826635667,2.0373521539873742,1.6133549823097397,1.998261207678626,2.109759480900693,1.677482640210917,1.3943848604441444,2.154552557369571,2.01037458295789,1.7008113177150048,2.062176850939136,,,,1
558,557,2.3045882189019813,2.176202931315241,2.6309182475189425,2.5278568424201247,1.5610761561372701,2.1353212491148414,1.9431171833560885,1.5967214523796185,2.4609048627717285,1.7554543945514416,5.752935536351757,5.258108712445272,5.376673765800706,5.218008285375697,5.345625273612796,5.153854648898447,5.468685141057937,5.043040923338731,6.076227655710195,5.703139766705233,3.122178878092519,3.802363450323621,3.555905745088212,3.4452474526058414,3.0742832918426597,0.04966986794274285,1.0513361033227462,5.048917992670193,8.048851284973411,10.050317006112008,2.0386970133475493,2.020222952798293,1.7256725945433062,1.825967081578211,2.325666510214272,1.881498367740931,1.8233042435722868,1.9689870465430988,1.4980377924900936,2.4197880706260535,1.9293966964028664,1.7342644243654608,2.2771393762101857,1.9973561956230554,1.8517908661803917,2.140483864500503,2.5512045665878995,1.7347768748710692,2.0566100309144315,1.7350054515177207,2.9952006260748947,1.9734120080768038,1.5775473098184485,1.6418488881711724,1.8454311441156441,2.1364920013673925,2.2416474868802716,2.1499864037494274,2.3154904350003194,1.534442311884621,,,,1
559,558,2.2308391020586082,1.3551599352855157,2.423370151728552,2.1532500817878546,2.3738183452530373,2.438106164585628,1.8605573228966172,1.892098286486414,1.6445124125890889,2.087438051790231,5.3810203997260455,5.560813373813248,5.409939122972207,5.259812262318544,5.127710774895937,5.533464598065652,5.278469720251323,5.5980173893411616,5.348497634604928,5.384933651661105,3.208747268977415,3.411533994696185,3.590375927493801,3.579521716182321,2.960094288055816,0.05117069046938364,1.0500492816087972,5.049336458801135,8.051348088463854,10.050278293049377,2.1986173495883308,2.2014144375134275,2.018685366527075,1.9692368324496152,2.3951595378112294,1.4803038655287044,1.7560570771802706,2.0932288632216363,2.184914431883723,1.8767306969315336,1.8423384017336188,1.8914642759173987,1.8576527637852822,1.836550991021112,1.71693989525359,1.6633944545359307,2.306958746197244,1.9749606667855872,2.35801672737741,2.449313864267857,1.9656329181584125,2.0649670717077977,1.5655262293935257,1.767347963355816,1.790944415583388,2.6009869130209435,2.2029428493649106,2.426497215896359,1.9675301209359122,2.017088044794335,,,,1
560,559,1.6727328688477865,2.2809882783946813,1.4443500632835564,1.8285297309859705,1.5810718399572374,2.3357963084223363,2.085025672242056,2.021922453191408,1.7625038931386252,1.967127085919281,5.565800076537551,4.916540203838597,6.222580278933508,5.482672954397514,5.416831291776701,5.60105588016316,5.181088629617898,5.606917643383743,5.407431053218797,5.155036835689753,2.9932947342902576,3.5793049169127813,3.7903955850226554,3.1565839810284184,3.4486248676529008,0.05044986166467381,1.0494321754153324,5.049443890178164,8.049309710040335,10.048212207445323,1.2989693442927432,1.7398285022569084,1.6275315680597364,1.7418827437166013,2.357906858970224,2.0547147349064105,1.8345595047815968,1.6682518247558258,2.4061712957903354,2.2322492039305564,1.6661485967163285,1.3686931511417435,2.028844364068771,1.8302255358958521,1.7776944481558692,2.5603855690450144,1.8366786043223957,2.088358106332573,1.7399101389145253,2.107329781159782,1.8181195210603165,2.033408991732129,2.029461785554398,2.3565120303696627,2.105215939079036,1.8954307594838826,1.7818809031930325,1.7806840293476611,1.778526849710195,1.5259876889493413,,,,1
561,560,1.8995790598298061,2.448885699023154,2.205612950914278,1.5021014044767114,2.162936220666726,1.6345536917160397,1.949312772959203,2.562711886651017,1.8798186163428876,2.026680087886421,4.955525504202072,5.361302811425772,5.381495980270738,5.639010584576968,5.3765003055778955,5.14653415563373,4.931912559878988,5.538685759047878,5.218655484018809,5.093237820384089,3.5827060938481337,3.521955168846166,3.2463001302771333,3.2170411557567924,3.3268178982300025,0.10088876367610773,1.1002438658422766,5.100489818545343,8.101150898549935,10.100985839631262,2.176335497718014,2.0377802591673286,2.2744424760102966,2.079135518696888,2.425123795624632,2.457696891106744,1.8593446542109309,2.288817940488803,1.8600850094426087,1.5202101054022537,1.8620822766949268,1.7039606430999923,1.7756933176626917,2.183722896043202,1.7068738706469129,2.459349423322848,2.0323661231117605,1.9669953498947956,1.721718815739446,2.509848956639406,2.1587075809939855,1.5508684952028098,2.1454255634817567,1.4906004648969398,1.4235640431913588,2.2526594976073118,1.885482798686068,1.7445865850064948,2.043172766957523,1.5441828038158936,,,,1
562,561,2.5469649396910032,2.332672190929084,2.093105333535719,1.689652660814997,2.052275572016081,1.6100968102494606,2.1245361472919724,1.997223172835332,1.9939606595149133,1.7065831781152716,5.33474891178679,5.4332841788542545,4.937288231891414,5.882794648181529,5.592799517068775,5.849270294742446,5.19151120618869,6.075213304799387,5.5658685081774495,5.367925533476272,3.5454897570479007,3.9916999301032283,3.748362988939647,3.5740066347411608,4.071236576572446,0.04873214227797821,1.0507432412530615,5.049401269579695,8.049632108793185,10.04964973697633,2.438567328760453,1.9197992590370232,1.9022272702812444,1.8831773628067412,2.0545988952836636,1.7939572558901333,1.7773130703693034,2.2965085505042913,1.9224797471132185,1.5225174687808143,2.443831863061592,1.9808263198095954,2.231059350636238,1.7557514511275216,2.2178624735244674,1.5722059408403815,2.583523032427831,2.1958126858181783,2.1565671935325628,1.8624955072386526,1.7882370075233704,2.2461874814531146,1.8404055167967928,1.8237165539272115,2.443872162119124,1.7484702302338606,1.4335024936992578,2.143553049287478,1.4635235660581125,1.4251895912088175,,,,1
